Date,NDVI,RCC,YCC,BCC,ExG,PAR,NDWI,LST_K
2025-03-12,0.09338338286765632,0.3293171942492186,0.6617976063158024,0.33820239368416594,-0.007014646056425809,6.988558035714064,-0.04264137969461888,34269.30662345813
2025-03-14,0.09323868319406789,0.32922451908276706,0.6614272337897672,0.33857276621020144,-0.00878072875340374,6.993767857142638,-0.04388181578284804,34456.22671306398
2025-03-16,0.09309398352047947,0.32927893137865116,0.6612916174492365,0.33870838255073216,-0.010010450472781115,7.135819196428348,-0.04470895851905822,34660.09617235718
2025-03-18,0.09294928384689104,0.3294798813340229,0.6613886074048074,0.33861139259516104,-0.010711762920468928,7.210031249999774,-0.04506842484212123,34874.025564666685
2025-03-20,0.09280458417330262,0.3296211254984247,0.6615636087945275,0.3384363912054411,-0.010513410101305947,7.360776785714053,-0.04617766807733507,35119.26307242619
2025-03-22,0.09265988449971418,0.32984547630825195,0.661920721255316,0.33807927874465243,-0.009687639997708053,7.560078124999761,-0.04709587374272904,35369.308191103715
2025-03-24,0.09366790092460374,0.3300376422964019,0.6624161232955513,0.3375838767044172,-0.007829355517075648,7.7895200892854675,-0.046851733874815775,35678.33963508128
2025-03-26,0.09467591734949328,0.3303450779542477,0.6630979267849858,0.3369020732149828,-0.00549551428556501,8.039698660714038,-0.04670448916245318,35957.045175688196
2025-03-28,0.09568393377438283,0.33076040533334633,0.6639600685768475,0.33603993142312094,-0.002676148827208418,8.394062499999734,-0.046598949838652835,36200.66974712414
2025-03-30,0.09669195019927238,0.3312762464852548,0.664996485524365,0.33500351447560356,0.000638708333961848,8.792917410714008,-0.046479926136426306,36404.458283588785
2025-04-01,0.09769996662416193,0.33188522346153004,0.6662011144807662,0.3337988855192022,0.004459024673913515,9.072203124999714,-0.046292228288785195,36563.65571928179
2025-04-03,0.09870798304905148,0.3325799583137291,0.6675678922992796,0.3324321077006889,0.008794767668614301,9.306866071428278,-0.04598066652874106,36673.506988402805
2025-04-05,0.09971599947394102,0.3331744726365093,0.6685495494249482,0.3314504505750203,0.0112056515393376,9.452910714285414,-0.04696372110140975,36861.493694701225
2025-04-07,0.10072401589883058,0.3337858675877515,0.669517227177311,0.3304827728226575,0.013409396030474453,9.745066964285407,-0.0481590988980332,37030.69582087238
2025-04-09,0.10777639000795132,0.3340380248442864,0.6699995922870624,0.33000040771290595,0.01527183816292256,9.985444196428254,-0.047470878978637075,36970.95587201095
2025-04-11,0.11482876411707205,0.33442085936369215,0.6706038774135885,0.32939612258638,0.016890457371631373,10.193919642856823,-0.04770658713481879,36964.93273598569
2025-04-13,0.12188113822619279,0.3349139450631067,0.6713017317225817,0.3286982682773869,0.018226229526126982,10.411752232142529,-0.048784218048499535,37004.87564653064
